model_name,vocab_size,hidden_dim,group_name,param_name,param_value,batch_size,learning_rate,best_val_loss,best_val_acc_percent,test_acc_percent,status,log_file
v12500_h64,12500,64,np_reg,np_reg_lambda,1,32,3e-5,0.278800,89.440000,87.790000,ok,grid_results/final/logs/v12500_h64_np_reg_np_reg_lambda_1_bs_32_lr_3em5.log
v12500_h64,12500,64,np_reg,np_reg_lambda,1,64,3e-6,0.347100,87.960000,87.210000,ok,grid_results/final/logs/v12500_h64_np_reg_np_reg_lambda_1_bs_64_lr_3em6.log
v12500_h64,12500,64,np_reg,np_reg_lambda,1,64,1e-5,0.280900,89.300000,87.950000,ok,grid_results/final/logs/v12500_h64_np_reg_np_reg_lambda_1_bs_64_lr_1em5.log
v12500_h64,12500,64,np_reg,np_reg_lambda,1,64,3e-5,0.277400,89.400000,87.840000,ok,grid_results/final/logs/v12500_h64_np_reg_np_reg_lambda_1_bs_64_lr_3em5.log
v12500_h64,12500,64,np_reg,np_reg_lambda,1,128,3e-6,0.697400,49.160000,49.630000,ok,grid_results/final/logs/v12500_h64_np_reg_np_reg_lambda_1_bs_128_lr_3em6.log
v12500_h64,12500,64,np_reg,np_reg_lambda,1,128,1e-5,0.280200,89.280000,87.950000,ok,grid_results/final/logs/v12500_h64_np_reg_np_reg_lambda_1_bs_128_lr_1em5.log
v12500_h64,12500,64,np_reg,np_reg_lambda,1,128,3e-5,0.276300,89.520000,88.000000,ok,grid_results/final/logs/v12500_h64_np_reg_np_reg_lambda_1_bs_128_lr_3em5.log
v25000_h128,25000,128,vanilla,none,none,32,3e-6,0.263000,89.560000,88.250000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_32_lr_3em6.log
v25000_h128,25000,128,vanilla,none,none,32,1e-5,0.263300,89.580000,88.390000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_32_lr_1em5.log
v25000_h128,25000,128,vanilla,none,none,32,3e-5,0.263800,89.580000,88.350000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_32_lr_3em5.log
v25000_h128,25000,128,vanilla,none,none,64,3e-6,0.263400,89.520000,88.420000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_64_lr_3em6.log
v25000_h128,25000,128,vanilla,none,none,64,1e-5,0.263700,89.580000,88.050000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_64_lr_1em5.log
v25000_h128,25000,128,vanilla,none,none,64,3e-5,0.264200,89.420000,88.360000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_64_lr_3em5.log
v25000_h128,25000,128,vanilla,none,none,128,3e-6,0.263900,89.500000,88.420000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_128_lr_3em6.log
v25000_h128,25000,128,vanilla,none,none,128,1e-5,0.264300,89.480000,88.200000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_128_lr_1em5.log
v25000_h128,25000,128,vanilla,none,none,128,3e-5,0.265200,89.480000,88.210000,ok,grid_results/final/logs/v25000_h128_vanilla_none_none_bs_128_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,32,3e-6,0.263000,89.560000,88.250000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_32_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,32,1e-5,0.263300,89.580000,88.390000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_32_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,32,3e-5,0.263800,89.580000,88.350000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_32_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,64,3e-6,0.263400,89.520000,88.420000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_64_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,64,1e-5,0.263700,89.580000,88.050000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_64_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,64,3e-5,0.264200,89.420000,88.360000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_64_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,128,3e-6,0.263900,89.500000,88.420000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_128_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,128,1e-5,0.264300,89.480000,88.200000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_128_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-5,128,3e-5,0.265200,89.480000,88.210000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em5_bs_128_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,32,3e-6,0.263000,89.560000,88.250000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_32_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,32,1e-5,0.263300,89.580000,88.390000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_32_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,32,3e-5,0.263800,89.580000,88.350000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_32_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,64,3e-6,0.263400,89.520000,88.420000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_64_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,64,1e-5,0.263700,89.580000,88.050000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_64_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,64,3e-5,0.264200,89.420000,88.360000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_64_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,128,3e-6,0.263900,89.500000,88.420000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_128_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,128,1e-5,0.264300,89.480000,88.200000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_128_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-4,128,3e-5,0.265200,89.480000,88.210000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em4_bs_128_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,32,3e-6,0.263000,89.560000,88.250000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_32_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,32,1e-5,0.263300,89.580000,88.390000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_32_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,32,3e-5,0.263800,89.580000,88.350000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_32_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,64,3e-6,0.263400,89.520000,88.420000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_64_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,64,1e-5,0.263700,89.580000,88.050000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_64_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,64,3e-5,0.264200,89.420000,88.380000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_64_lr_3em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,128,3e-6,0.263900,89.500000,88.420000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_128_lr_3em6.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,128,1e-5,0.264300,89.480000,88.200000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_128_lr_1em5.log
v25000_h128,25000,128,weight_decay,weight_decay,1e-3,128,3e-5,0.265200,89.480000,88.210000,ok,grid_results/final/logs/v25000_h128_weight_decay_weight_decay_1em3_bs_128_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.1,32,3e-6,0.263200,89.600000,88.210000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_32_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.1,32,1e-5,0.263600,89.580000,88.450000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_32_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.1,32,3e-5,0.264500,89.520000,88.380000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_32_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.1,64,3e-6,0.263400,89.580000,88.420000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_64_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.1,64,1e-5,0.263900,89.660000,88.240000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_64_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.1,64,3e-5,0.264000,89.460000,88.110000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_64_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.1,128,3e-6,0.264000,89.500000,88.320000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_128_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.1,128,1e-5,0.264300,89.520000,88.370000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_128_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.1,128,3e-5,0.265100,89.500000,88.360000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p1_bs_128_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.3,32,3e-6,0.263500,89.640000,88.290000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_32_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.3,32,1e-5,0.264000,89.700000,88.420000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_32_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.3,32,3e-5,0.264800,89.620000,88.420000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_32_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.3,64,3e-6,0.263800,89.600000,88.520000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_64_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.3,64,1e-5,0.264200,89.640000,88.320000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_64_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.3,64,3e-5,0.265000,89.640000,88.240000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_64_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.3,128,3e-6,0.264300,89.580000,88.460000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_128_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.3,128,1e-5,0.264600,89.520000,88.360000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_128_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.3,128,3e-5,0.265700,89.600000,88.140000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p3_bs_128_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.5,32,3e-6,0.263800,89.720000,88.410000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_32_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.5,32,1e-5,0.264700,89.680000,88.300000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_32_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.5,32,3e-5,0.264500,89.620000,88.400000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_32_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.5,64,3e-6,0.264400,89.620000,88.500000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_64_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.5,64,1e-5,0.264700,89.660000,88.410000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_64_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.5,64,3e-5,0.265700,89.640000,88.380000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_64_lr_3em5.log
v25000_h128,25000,128,dropout,dropout,0.5,128,3e-6,0.264600,89.680000,88.460000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_128_lr_3em6.log
v25000_h128,25000,128,dropout,dropout,0.5,128,1e-5,0.265100,89.560000,88.450000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_128_lr_1em5.log
v25000_h128,25000,128,dropout,dropout,0.5,128,3e-5,0.265400,89.580000,88.160000,ok,grid_results/final/logs/v25000_h128_dropout_dropout_0p5_bs_128_lr_3em5.log
v25000_h128,25000,128,layer_norm,layer_norm,true,32,3e-6,0.254100,89.640000,87.880000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_32_lr_3em6.log
v25000_h128,25000,128,layer_norm,layer_norm,true,32,1e-5,0.255100,89.600000,87.660000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_32_lr_1em5.log
v25000_h128,25000,128,layer_norm,layer_norm,true,32,3e-5,0.259300,89.660000,87.610000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_32_lr_3em5.log
v25000_h128,25000,128,layer_norm,layer_norm,true,64,3e-6,0.254400,89.460000,87.710000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_64_lr_3em6.log
v25000_h128,25000,128,layer_norm,layer_norm,true,64,1e-5,0.255500,89.460000,87.720000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_64_lr_1em5.log
v25000_h128,25000,128,layer_norm,layer_norm,true,64,3e-5,0.257900,89.560000,87.600000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_64_lr_3em5.log
v25000_h128,25000,128,layer_norm,layer_norm,true,128,3e-6,0.255200,89.500000,87.740000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_128_lr_3em6.log
v25000_h128,25000,128,layer_norm,layer_norm,true,128,1e-5,0.256800,89.440000,87.760000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_128_lr_1em5.log
v25000_h128,25000,128,layer_norm,layer_norm,true,128,3e-5,0.256800,89.420000,87.690000,ok,grid_results/final/logs/v25000_h128_layer_norm_layer_norm_true_bs_128_lr_3em5.log
v25000_h128,25000,128,batch_norm,batch_norm,true,32,3e-6,0.266600,89.520000,87.990000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_32_lr_3em6.log
v25000_h128,25000,128,batch_norm,batch_norm,true,32,1e-5,0.266000,89.440000,87.930000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_32_lr_1em5.log
v25000_h128,25000,128,batch_norm,batch_norm,true,32,3e-5,0.268200,89.040000,88.020000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_32_lr_3em5.log
v25000_h128,25000,128,batch_norm,batch_norm,true,64,3e-6,0.266500,89.480000,88.090000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_64_lr_3em6.log
v25000_h128,25000,128,batch_norm,batch_norm,true,64,1e-5,0.266600,89.420000,87.980000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_64_lr_1em5.log
v25000_h128,25000,128,batch_norm,batch_norm,true,64,3e-5,0.266000,89.200000,88.010000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_64_lr_3em5.log
v25000_h128,25000,128,batch_norm,batch_norm,true,128,3e-6,0.267300,89.440000,88.080000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_128_lr_3em6.log
v25000_h128,25000,128,batch_norm,batch_norm,true,128,1e-5,0.267600,89.400000,88.090000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_128_lr_1em5.log
v25000_h128,25000,128,batch_norm,batch_norm,true,128,3e-5,0.267600,89.360000,88.160000,ok,grid_results/final/logs/v25000_h128_batch_norm_batch_norm_true_bs_128_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,32,3e-6,0.261900,89.620000,88.440000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_32_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,32,1e-5,0.261900,89.640000,88.520000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_32_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,32,3e-5,0.262400,89.560000,88.500000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_32_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,64,3e-6,0.261600,89.620000,88.540000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_64_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,64,1e-5,0.260900,89.700000,88.470000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_64_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,64,3e-5,0.260800,89.600000,88.660000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_64_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,128,3e-6,0.261200,89.640000,88.540000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_128_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,128,1e-5,0.259700,89.740000,88.600000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_128_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.01,128,3e-5,0.259100,89.800000,88.630000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p01_bs_128_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,32,3e-6,0.263700,89.660000,88.420000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_32_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,32,1e-5,0.263100,89.640000,88.440000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_32_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,32,3e-5,0.261700,89.740000,88.610000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_32_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,64,3e-6,0.263600,89.600000,88.400000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_64_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,64,1e-5,0.262500,89.640000,88.380000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_64_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,64,3e-5,0.260700,89.880000,88.320000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_64_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,128,3e-6,0.705900,49.880000,50.000000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_128_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,128,1e-5,0.261600,89.680000,88.570000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_128_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,0.1,128,3e-5,0.257900,89.960000,88.810000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_0p1_bs_128_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,32,3e-6,0.269300,89.200000,88.290000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_32_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,32,1e-5,0.269700,89.140000,88.320000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_32_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,32,3e-5,0.268000,89.300000,88.370000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_32_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,64,3e-6,0.289100,88.980000,88.160000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_64_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,64,1e-5,0.269700,89.140000,88.170000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_64_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,64,3e-5,0.267000,89.300000,88.050000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_64_lr_3em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,128,3e-6,0.706100,49.880000,50.000000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_128_lr_3em6.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,128,1e-5,0.268800,89.160000,88.190000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_128_lr_1em5.log
v25000_h128,25000,128,np_reg,np_reg_lambda,1,128,3e-5,0.265500,89.460000,88.470000,ok,grid_results/final/logs/v25000_h128_np_reg_np_reg_lambda_1_bs_128_lr_3em5.log
v50000_h256,50000,256,vanilla,none,none,32,3e-6,0.258400,90.260000,88.480000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_32_lr_3em6.log
v50000_h256,50000,256,vanilla,none,none,32,1e-5,0.259200,90.260000,88.360000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_32_lr_1em5.log
v50000_h256,50000,256,vanilla,none,none,32,3e-5,0.259200,89.960000,88.390000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_32_lr_3em5.log
v50000_h256,50000,256,vanilla,none,none,64,3e-6,0.258800,90.200000,88.460000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_64_lr_3em6.log
v50000_h256,50000,256,vanilla,none,none,64,1e-5,0.259400,90.100000,88.440000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_64_lr_1em5.log
v50000_h256,50000,256,vanilla,none,none,64,3e-5,0.259600,89.940000,88.310000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_64_lr_3em5.log
v50000_h256,50000,256,vanilla,none,none,128,3e-6,0.259400,90.120000,88.380000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_128_lr_3em6.log
v50000_h256,50000,256,vanilla,none,none,128,1e-5,0.260100,90.080000,88.280000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_128_lr_1em5.log
v50000_h256,50000,256,vanilla,none,none,128,3e-5,0.260500,89.980000,88.420000,ok,grid_results/final/logs/v50000_h256_vanilla_none_none_bs_128_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,32,3e-6,0.258400,90.260000,88.480000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_32_lr_3em6.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,32,1e-5,0.259200,90.260000,88.360000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_32_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,32,3e-5,0.259200,89.960000,88.390000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_32_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,64,3e-6,0.258800,90.200000,88.460000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_64_lr_3em6.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,64,1e-5,0.259400,90.100000,88.440000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_64_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,64,3e-5,0.259600,89.940000,88.310000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_64_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,128,3e-6,0.259400,90.120000,88.380000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_128_lr_3em6.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,128,1e-5,0.260100,90.080000,88.280000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_128_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-5,128,3e-5,0.260500,89.980000,88.420000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em5_bs_128_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,32,3e-6,0.258400,90.260000,88.480000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_32_lr_3em6.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,32,1e-5,0.259200,90.260000,88.360000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_32_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,32,3e-5,0.259200,89.960000,88.390000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_32_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,64,3e-6,0.258800,90.200000,88.460000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_64_lr_3em6.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,64,1e-5,0.259400,90.100000,88.440000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_64_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,64,3e-5,0.259600,89.940000,88.310000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_64_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,128,3e-6,0.259400,90.120000,88.380000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_128_lr_3em6.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,128,1e-5,0.260100,90.080000,88.280000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_128_lr_1em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-4,128,3e-5,0.260500,89.980000,88.420000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em4_bs_128_lr_3em5.log
v50000_h256,50000,256,weight_decay,weight_decay,1e-3,32,3e-6,0.258400,90.260000,88.480000,ok,grid_results/final/logs/v50000_h256_weight_decay_weight_decay_1em3_bs_32_lr_3em6.log
